date,returns
2023-08-18,0.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,0.0
2023-09-01,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,0.00047454292593651637
2023-09-08,0.0023229092955416863
2023-09-11,0.0022590902364092447
2023-09-12,-0.00429236354324114
2023-09-13,0.0010176996654658321
2023-09-14,0.001946132903383191
2023-09-15,-0.004280708604662342
2023-09-18,0.0008500533267081778
2023-09-19,-0.00040243001162021397
2023-09-20,-0.0036744451397391353
2023-09-21,-0.0005803544525725401
2023-09-22,-0.001180057573995863
2023-09-25,0.0002484680107570636
2023-09-26,-0.002531143011835546
2023-09-27,7.517572311188658e-05
2023-09-28,0.0
2023-09-29,0.0
2023-10-02,0.0
2023-10-03,0.0
2023-10-04,0.0
2023-10-05,0.0
2023-10-06,0.0
2023-10-09,0.0
2023-10-10,0.0
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,0.0
2023-10-16,0.0
2023-10-17,0.001397309506782296
2023-10-18,-0.001534263235845157
2023-10-19,0.0003887088152678686
2023-10-20,-0.0034054278988672193
2023-10-23,0.0013061065492434576
2023-10-24,0.000778292608281772
2023-10-25,0.003660805547213597
2023-10-26,-0.007977524461613927
2023-10-27,0.0009166041355073151
2023-10-30,0.0035400638581490895
2023-10-31,0.00037627204374302003
2023-11-01,0.0037425556758552414
2023-11-02,0.0010539099634674365
2023-11-03,0.002096299967703663
2023-11-06,0.0017416766080398105
2023-11-07,0.0018645485735226952
2023-11-08,0.0012422723967842053
2023-11-09,-0.0011663907020121878
2023-11-10,0.005318212278022427
2023-11-13,-0.0021306246605768964
2023-11-14,0.00289999004748398
2023-11-15,0.00033540649332008954
2023-11-16,0.0038035770692503856
2023-11-17,-0.0029256282961053204
2023-11-20,0.004332642458460434
2023-11-21,-0.002389453250837059
2023-11-22,0.002519481421454861
2023-11-24,-0.0008150772815286311
2023-11-27,0.0004605454445938406
2023-11-28,0.002168172935359758
2023-11-29,-0.0022476028744996546
2023-11-30,0.00029686733920586406
2023-12-01,-0.0014291222287237115
2023-12-04,-0.0033190033580879907
2023-12-05,0.003424818360112436
2023-12-06,-0.002227476423329433
2023-12-07,0.001902179327396336
2023-12-08,0.0021831607323199442
2023-12-11,-0.0025226209542567046
2023-12-12,0.0021333874202293934
2023-12-13,0.00150298347725486
2023-12-14,-0.003813463733230993
2023-12-15,0.0019657068868661476
2023-12-18,0.00010534544051910011
2023-12-19,0.0007683147857475703
2023-12-20,-0.00017697645010694707
2023-12-21,-6.956180646611188e-05
2023-12-22,-0.0005008369504235777
2023-12-26,-0.00025517928833385106
2023-12-27,4.639376639214987e-05
2023-12-28,0.0001995612123335544
2023-12-29,-0.00048717928608477123
